name,review_count,categories,rating,latitude,longitude,price,address,zip_code,Problem
New Peking,53,Chinese,3.5,40.749447499999995,-73.88842530000002,$,7715 37th Ave,11372.0,1.0
Auntie Guan's Kitchen,124,Chinese,3.5,40.73852,-73.98201,$,219 E 23rd St,10011.0,0.0
China Moon,9,Chinese,4.5,40.663909999999994,-73.92424,$,1068 Rutland Rd,11212.0,1.0
Asian Kitchen,26,Chinese,4.0,40.7358398,-73.8809509,$,8543 Grand Ave,11373.0,1.0
Hong Kong Kei One,40,Asian Fusion,4.5,40.537608899999995,-74.1503651,$,4207 Hylan Blvd,10308.0,0.0
Wing Hua,36,Chinese,3.5,40.676475,-73.999031,$,508 Court St,11231.0,0.0
小東北 Private Kitchen,56,Chinese,4.0,40.76243270000001,-73.8311868,$$,3635 Main St,11354.0,0.0
Málà Project,149,Chinese,4.0,40.75693,-73.98056,$$,41 W 46th St,10036.0,0.0
Xi'an Famous Foods,170,Chinese,4.0,40.7209126,-73.996264,$,68 Kenmare St,10012.0,0.0
Red Bowl,246,Chinese,3.5,40.717049386629206,-73.958762175149,$$,208 Bedford Ave,11211.0,0.0
La Vie en Szechuan,406,Szechuan,3.5,40.7473584983999,-73.98439809325409,$$,14 E 33rd St,10016.0,0.0
LaoMa Spicy,50,Szechuan,4.0,40.7308968437954,-73.9934402704239,$$,58 E 8th St,10003.0,0.0
XIN,76,Chinese,3.5,40.62518,-74.03067,$$,8320 3rd Ave,11209.0,0.0
Long Cheng,4,Fast Food,4.5,40.68004000000001,-73.88503,$,2977 Fulton St,11208.0,0.0
A & C Kitchen,31,Chinese,3.5,40.72501,-73.97800000000002,$,136 Avenue C,10009.0,1.0
Super China Pagoda,39,Chinese,3.5,40.7610039,-73.9091797,$,4720 30th Ave,11103.0,0.0
Ting Hua New Kitchen,45,Chinese,3.0,40.679817,-73.99488000000002,$,351 Smith St,11231.0,0.0
Halal Kitchen,29,Chinese,3.5,40.74051,-73.92241,$,4214 Greenpoint Ave,11104.0,1.0
China Mia,35,Chinese,4.0,40.85818920000001,-73.8675759,$,2232 White Plains Rd,10467.0,0.0
Fu Run Dong Bei,438,Chinese,4.0,40.758782000000004,-73.831712,$$,40-09 Prince St,11354.0,1.0
No 1 Chinese Restaurant,16,Chinese,3.0,40.67289,-73.92191,$,479 Ralph Ave,11233.0,1.0
Xin Taste Hand Pull Noodle,169,Noodles,4.0,40.7187619329367,-73.8414192059155,$$,72-38 Austin St,11375.0,0.0
Sunrise Chinese Restaurant,40,Chinese,3.5,40.760806,-73.923281,$,3320 Broadway,11106.0,0.0
Christopher's Golden Woks,49,Chinese,3.5,40.73284,-74.00836,$,159 Christopher St,10014.0,0.0
Dim Sum Palace,186,Dim Sum,4.0,40.76259,-73.97681,$$,47 W 55th St,10019.0,1.0
Ollie's Sichuan,449,Szechuan,3.0,40.75884,-73.99319,$$,411 W 42nd St,10036.0,0.0
Asia,29,Chinese,4.0,40.721936,-73.86666690000001,$,63104 Woodhaven Blvd,11374.0,0.0
Golden City Chinese Restaurant,78,Chinese,3.5,40.753277148143,-73.996643608314,$,423 9th Ave,10001.0,1.0
Fortune Cookie Chinese Kitchen,40,Chinese,3.5,40.72338,-73.9507,$,611 Manhattan Ave,11222.0,0.0
Hwa Yuan,171,Szechuan,4.0,40.7137,-73.99598,$$$,42 E Broadway,10002.0,0.0
#1 Garden Chinese,55,Chinese,3.5,40.660046,-73.980313,$,221 Prospect Park W,11215.0,1.0
Zhen Good Taste,29,Chinese,4.0,40.72182,-73.89278,$,5961 69th St,11378.0,1.0
China River,119,Szechuan,4.0,40.7581711239604,-73.9883149042726,$$,258 W 44th St,10036.0,0.0
Li's Kitchen,28,Chinese,3.5,40.8634617,-73.8584642,$$,2515 Williamsbridge Rd,10469.0,0.0
China Chalet,159,Chinese,3.0,40.7065032987417,-74.012940146627,$$,47 Broadway,10006.0,1.0
Grand Sichuan Eastern,239,Szechuan,3.5,40.758309999999994,-73.96636,$$,1049 2nd Ave,10022.0,1.0
886,208,Taiwanese,4.0,40.728770000000004,-73.98873,$$,26 Saint Marks Pl,10003.0,0.0
Green Zenphony,166,Vegetarian,4.5,40.730219,-73.863865,$$,95-26 Queens Blvd,11374.0,0.0
Empire Szechuan Garden,33,Chinese,3.5,40.7442226,-73.9186565,$,4342 46th St,11104.0,1.0
Lucky Chinese Restaurant,19,Chinese,4.0,40.7367175,-73.89609490000002,$,5008 69th St,11377.0,1.0
Good Friend 1,17,Chinese,3.5,40.65314,-73.9499699,$,1376 Nostrand Ave,11226.0,0.0
Taste Good,87,Chinese,3.5,40.743383671873396,-73.9901636441803,$,18 W 25th St,10010.0,0.0
Eim Khao Mun Kai Elmhurst,349,Thai,4.5,40.7429414097644,-73.8832733356575,$,81-32 Broadway,11373.0,0.0
Peking Express,30,Chinese,3.5,40.725971,-73.942817,$,237 Nassau Ave,11222.0,1.0
China New Star,112,Chinese,3.5,40.615961,-73.929765,$$,2212 Flatbush Ave,11234.0,1.0
Wok Wok,694,Chinese,4.0,40.714059999999996,-73.99883,$$,11 Mott St,10013.0,0.0
Taste of China,7,Chinese,3.5,40.661731,-73.951042,$,1078 Nostrand Ave,11225.0,0.0
Hardee,7,Chinese,4.0,40.6618899485811,-73.91538999974729,$$,771 Saratoga Ave,11212.0,1.0
Shanghai Lee,119,Chinese,3.0,40.7318,-73.9582099,$,157 Franklin St,11222.0,1.0
Beijing Dumpling House,215,Bubble Tea,4.5,40.70431470000001,-73.8091804,$,88-38 Sutphin Blvd,11435.0,0.0
Shui Mei Cafe,33,Cafes,4.5,40.7135318,-73.9948386,$,67 E Broadway,10002.0,1.0
Macao trading,701,Asian Fusion,4.0,40.71962,-74.00391,$$$,311 Church St,10013.0,0.0
Dumplings & Things,154,Chinese,3.5,40.7425888323281,-73.9189697784327,$,45-26 46th St,11104.0,1.0
Lucky Eight,191,Cantonese,4.0,40.639961,-74.00509,$$,5204 8th Ave,11220.0,0.0
Hang Shing Kitchen,25,Chinese,4.0,40.7102074072038,-73.8485997417336,$,104-09 Metropolitan Ave,11375.0,1.0
Wa Jeal Sichuan Chili House,383,Chinese,3.5,40.77536,-73.95317,$$,1588 2nd Ave,10028.0,0.0
China King,24,Chinese,4.0,40.794303,-73.944572,$,1759 Lexington Ave,10029.0,1.0
Jade Garden,72,Chinese,3.5,40.8418951405518,-73.93890264403741,$,4028 Broadway,10032.0,1.0
Hong Kong Taste,55,Hong Kong Style Cafe,4.0,40.7417224948745,-73.8750576227903,$,4721 90th St,11373.0,0.0
Emperor House,16,Chinese,4.0,40.62925,-74.11466999999998,$$$,767 Forest Ave,10310.0,0.0
Number One Chinese Kitchen,31,Chinese,3.0,40.674535999999996,-73.949873,$,661 Nostrand Ave,11216.0,0.0
Hot Kitchen,167,Szechuan,3.5,40.7570698,-73.9674267,$$,251 E 53rd St,10022.0,1.0
Kung Fu Little Steamed Buns Ramen,889,Chinese,3.5,40.76162866341621,-73.9868181646996,$$,811 8th Ave,10019.0,1.0
Hop Won Restaurant,141,Chinese,3.0,40.75322,-73.97399,$,139 E 45th St,10017.0,0.0
Jade Asian Bistro,160,Asian Fusion,4.0,40.571574,-74.1113,$$,331 New Dorp Ln,10306.0,1.0
New Apolo,124,Chinese,3.5,40.71078,-73.95076,$$,508 Grand St,11211.0,0.0
Great Wall Chinese Restaurant,17,Chinese,4.0,40.7638765,-73.88161840000002,$,87-12 Astoria Blvd,11369.0,1.0
Wah Lung Chinese Food,10,Chinese,3.5,40.610466829433605,-73.95377112463059,$,1932 Kings Hwy,11229.0,0.0
Good Taste,38,Chinese,3.5,40.75437279999999,-73.9335449,$,3801 29th St,11101.0,1.0
Panda Chinese Restaurant,42,Chinese,3.5,40.717395,-73.8569718,$,73-03 Yellowstone Blvd,11375.0,1.0
Panda Chinese Restaurant,42,Chinese,3.5,40.717395,-73.8569718,$,73-03 Yellowstone Blvd,11375.0,1.0
Panda Chinese Restaurant,42,Chinese,3.5,40.717395,-73.8569718,$,73-03 Yellowstone Blvd,11375.0,1.0
Panda Chinese Restaurant,42,Chinese,3.5,40.717395,-73.8569718,$,73-03 Yellowstone Blvd,11375.0,1.0
Hunan Delight,172,Chinese,3.5,40.770678000000004,-73.951296,$$,1467 York Ave,10075.0,1.0
Hai Sun Chinese Restaurant,37,Chinese,3.0,40.65757369995121,-73.9600143432617,$,651 Flatbush Ave,11225.0,0.0
New China,10,Chinese,4.0,40.69701,-73.93611999999997,$,1135 Myrtle Ave,11206.0,1.0
New China,10,Chinese,4.0,40.69701,-73.93611999999997,$,1135 Myrtle Ave,11206.0,1.0
Xi'an Famous Foods,46,Chinese,4.0,40.731,-74.00198,$,313 6th Ave,10014.0,0.0
Our Place China Chalet,55,Chinese,3.0,40.7733383,-73.95580290000002,$$,242 E 79th St,10075.0,1.0
Dong Chun Hong,291,Chinese,3.5,40.7470559,-73.985959,$$,312 5th Ave,10001.0,0.0
Chang Hong Chinese Restaurant,7,Chinese,3.5,40.696949,-73.910232,$$,409 Irving Ave,11237.0,0.0
Kathy's Dumplings,199,Chinese,4.0,40.627973499999996,-74.0293625,$,7924 3rd Ave,11209.0,0.0
A-jiao,112,Chinese,3.5,40.78315900000001,-73.94824399999997,$$,1817 2nd Ave,10128.0,0.0
Heng Chang Corporation,8,Chinese,4.5,40.632915000000004,-73.88904050000002,$,2042 Rockaway Pkwy,11236.0,0.0
Happy Garden,63,Chinese,3.5,40.76725,-73.92279,$,2926 30th Ave,11102.0,1.0
South Of The Clouds,149,Chinese,4.0,40.73264,-73.99752,$$,16 W 8th St,10011.0,0.0
Hood Hing Restaurant,18,Chinese,4.0,40.67469000000001,-73.967,$,198 Underhill Ave,11238.0,0.0
I Fortune Cookie,43,Chinese,3.0,40.7476578,-73.947319,$,44-69 21st St,11101.0,0.0
Main Noodle House,375,Chinese,3.5,40.752143,-73.986396,$$,1011 6th Ave,10018.0,1.0
Peking Kitchen,8,Chinese,3.5,40.68874,-73.96011999999997,$,344 Classon Ave,11238.0,1.0
King Dragon,7,Chinese,4.5,40.84323,-73.91249,$,120 Mt Eden Ave,10452.0,0.0
Lagman House,54,Chinese,4.5,40.587559999999996,-73.95548000000002,$$,2612 E 14th St,11235.0,0.0
Number 1 Chinese Restaurant,25,Chinese,4.0,40.74965,-73.89898000000002,$,6308 Broadway,11377.0,1.0
Asian Garden,16,Japanese,4.5,40.692586327339704,-73.8603101670742,$$,84-17 Jamaica Ave,11421.0,0.0
Demo One,16,Chinese,3.5,40.762481,-73.9115418,$$,44-1 30th Ave,11103.0,1.0
A-Pou's Taste,32,Taiwanese,4.5,40.71326,-73.93616,$,963 Grand St,11211.0,0.0
Ten Full Restaurant,64,Chinese,3.0,40.74018,-73.92511,$,39-49 48th Ave,11104.0,0.0
New Cheung Lee Kitchen,5,Chinese,4.0,40.676,-73.94171999999998,$,108 Kingston Ave,11213.0,0.0
King Wok,123,Chinese,3.5,40.72904000000001,-74.00503990000001,$,222 Varick St,10014.0,1.0
East Ocean Palace,299,Dim Sum,3.5,40.7177701592445,-73.8353998214006,$$,113-09 Queens Blvd,11375.0,0.0
East Garden,42,Chinese,3.0,40.756026299999995,-73.9285962,$,32-10 36th Ave,11106.0,1.0
Xi'an Famous Foods,159,Chinese,4.0,40.74033,-73.98744,$$,38 E 23rd St,10010.0,0.0
Sampan Chinese Restaurant,67,Chinese,3.0,40.7644,-73.9148699,$,28-48 Steinway St,11103.0,1.0
Panda Garden Restaurant,21,Chinese,3.5,40.745588709108404,-73.9046854516638,$,5917 Roosevelt Ave,11377.0,1.0
Sammy's Noodle Shop & Grill,425,Chinese,3.5,40.73516,-73.99875,$$,453 Ave Of The Americas,10011.0,0.0
The Great Wall Restaurant,17,Chinese,3.5,40.65546,-73.95951,$,719 Flatbush Ave,11226.0,0.0
Ding Szechuan and Hot Pot Restaurant,167,Hot Pot,3.5,40.76064,-73.98635,$$,234 W 48th St,10036.0,0.0
Uluh,66,Tea Rooms,4.0,40.7293403,-73.9866071,$$$,152 2nd Ave,10003.0,0.0
New Win Hing,25,Chinese,3.5,40.6143029,-74.06648829999997,$,1180 Bay St,10305.0,0.0
New Apollo II,40,Chinese,3.5,40.6991691589355,-73.9166564941406,$,1477 Myrtle Ave,11237.0,0.0
Golden Star Chinese Restaurant,25,Chinese,3.5,40.603137,-74.083366,$,2110 Clove Rd,10305.0,0.0
Yip's,98,Chinese,3.5,40.70482,-74.01238000000002,$,18 Beaver St,10004.0,0.0
Super Taste,504,Chinese,4.0,40.715109999999996,-73.99332,$,26 Eldridge St,10002.0,1.0
Nanking,315,Indian,4.0,40.67484,-73.80398000000002,$$,134-07 Rockaway Blvd,11420.0,1.0
Woks Chinese Cuisine,16,Chinese,4.0,40.7496084,-73.8868197,$,7921 37th Ave,11372.0,0.0
Jumbo Chinese Kitchen,22,Chinese,4.0,40.6976891,-73.8353577,$,113-04 Jamaica Ave,11418.0,1.0
New Hardee Chinese Restaurant,25,Chinese,3.5,40.69244000000001,-73.94299000000002,$,835 Dekalb Ave,11221.0,1.0
May Wah Fast Food,300,Chinese,4.0,40.71825,-73.99842,$,190 Hester St,10013.0,1.0
Jing Wah Chinese Resturant,9,Chinese,4.0,40.679777,-73.850712,$,8720 Liberty Ave,11417.0,0.0
Duck Wong,156,Cantonese,4.0,40.6002,-73.9904,$,2341 86th St,11214.0,0.0
Peking Duck House,401,Chinese,3.5,40.756912,-73.968109,$$$,236 E 53rd St,10022.0,1.0
Asian Fortune Restaurant,75,Asian Fusion,4.0,40.724462100000004,-73.8493213,$$,103-35 Queens Blvd,11375.0,1.0
Asia Express,59,Chinese,3.0,40.74094,-73.97891,$,493 2nd Ave,10016.0,1.0
Oriental Palace Kitchen,18,Chinese,4.5,40.57512,-73.99729,$,3030 Mermaid Ave,11224.0,1.0
Taiwanese Gourmet,314,Taiwanese,3.5,40.739713,-73.878766,$$,8402 Broadway,11373.0,0.0
Sing Hing Chinese Restaurant,24,Chinese,3.5,40.710937,-73.948715,$,576 Grand St,11211.0,0.0
Happy Garden Chinese Restaurant,14,Chinese,3.5,40.69921,-73.923601,$,188 Wilson Ave,11221.0,1.0
China King,34,Chinese,3.0,40.738248999999996,-73.983329,$,285 3rd Ave,10010.0,1.0
New Kam Lai,25,Chinese,3.5,40.7989112,-73.967015,$,890 Amsterdam Ave,10025.0,1.0
RJR Yummy Kitchen,26,Chinese,4.0,40.7601665,-73.8783152,$,9021 31st Ave,11369.0,0.0
Shanghai Asian Cuisine,441,Shanghainese,4.0,40.7159077,-73.997383,$$,14A Elizabeth St,10013.0,1.0
Wong Good Hand Pull Noodle,127,Chinese,4.0,40.636069,-74.00966,$,5924 8th Ave,11220.0,1.0
No 1 Chinese Restaurant,27,Chinese,3.0,40.6893426,-73.95494090000003,$,1011 Bedford Ave,11205.0,1.0
Junzi Kitchen,138,Chinese,4.0,40.8057641877461,-73.9652019005902,$$,2896 Broadway,10025.0,0.0
Yummy Yummy Chinese Restaurant,37,Chinese,3.5,40.7318717,-73.8999307,$,5273 65th Pl,11378.0,1.0
Lucky Chan,5,Chinese,4.0,40.672684000000004,-73.938835,$,227 Albany Ave,11213.0,0.0
Cafe Evergreen,155,Chinese,3.5,40.76891,-73.9556,$$,1367 1st Ave,10021.0,1.0
Bay Parkway Cafe,29,Chinese,4.0,40.61204147338871,-73.983757019043,$$,6812 Bay Pkwy,11204.0,0.0
Kings Wok Restaurant,7,Chinese,3.5,40.67263,-73.95421,$,1473 Bedford Ave,11216.0,0.0
S Wan Cafe,105,Cafes,4.5,40.71725,-73.99254,$,85 Eldridge St Lower E,10002.0,0.0
Grace Chinese Food II,14,Chinese,3.5,40.70615,-73.94286,$,136 Graham Ave,11206.0,0.0
No 1 Restaurant,17,Chinese,3.5,40.703635999999996,-73.927337,$,186 Knickerbocker Ave,11237.0,1.0
Everyday Chinese,5,Chinese,4.0,40.696949,-73.9069366,$,890 Wyckoff Ave,11237.0,0.0
Golden Rich,74,Taiwanese,4.0,40.64651,-73.99786,$$,4001 8th Ave,11232.0,0.0
Hand Pull Noodle and Dumpling House,288,Chinese,4.0,40.61489,-73.99405,$,7201 18th Ave,11204.0,0.0
Sun Wah Restaurant,35,Chinese,3.5,40.756608,-73.930066,$,3016 36th Ave,11106.0,0.0
Caridad China,81,Latin American,4.5,40.7049499,-73.94264,$$,108 Graham Ave,11206.0,0.0
Golden City Chinese Restaurant,7,Chinese,4.5,40.851324700000006,-73.92833759999998,$,2545 Amsterdam Ave,10033.0,1.0
The Rice Noodle,120,Noodles,4.0,40.729087,-74.001525,$,190 Bleecker St,10012.0,1.0
Baybridge Szechuan Restaurant,40,Chinese,4.0,40.78836,-73.78535699999998,$$,20806 Cross Island Pkwy,11360.0,1.0
Great Sichuan,180,Szechuan,3.5,40.74082,-73.98127,$$,363 3rd Ave,10016.0,1.0
Food Sing,43,Cantonese,3.0,40.714324,-73.96125699999997,$,172 Grand St,11211.0,0.0
RedFarm,556,Dim Sum,3.5,40.782051,-73.98041500000002,$$$,2170 Broadway,10024.0,0.0
Jianbing Company,30,Chinese,4.0,40.76234,-73.99695,$$,600 11th Ave,10036.0,1.0
Lucky Garden,6,Chinese,4.5,40.64134,-74.09481,$$,143 Lafayette Ave,10301.0,1.0
Hot Kitchen Skewer Hotpot & BBQ,407,Hot Pot,3.5,40.72741,-73.98816,$$,104 2nd Ave,10003.0,0.0
No.1 Chinese Restaurant,53,Chinese,2.5,40.76715,-73.92144,$,30-23 30th Ave,11102.0,1.0
Golden Dynasty Restaurant,19,Chinese,4.5,40.61483,-73.98085999999998,$,6316 Bay Pkwy,11204.0,0.0
King Wah,38,Chinese,3.5,40.7719699594225,-73.92576519533759,$,21-04 Newtown Ave,11102.0,0.0
Wok City,75,Chinese,3.0,40.7752417820046,-73.98387664539601,$,153 Amsterdam Ave,10023.0,1.0
Foo-Hing Chinese Kitchen,4,Chinese,4.5,40.8135242,-73.9222125,$,2706 3rd Ave,10454.0,0.0
Lee Garden Chinese Restaurant,15,Chinese,3.5,40.70433,-73.91904,$,121 Wyckoff Ave,11237.0,1.0
No 1 Restaurant,4,Chinese,4.5,40.6584302118089,-73.92452996224159,$,1007 Clarkson Ave,11212.0,1.0
Chef Yu,534,Chinese,3.0,40.75365,-73.99217,$$,520 8th Ave,10018.0,0.0
Lucky Star Chinese Restaurant,32,Chinese,3.5,40.832484,-73.859553,$,1924 Cross Bronx Expy,10472.0,1.0
Grand Sichuan Eastern,106,Chinese,3.0,40.74256,-74.00026,$$,172 8th Ave,10011.0,1.0
New King Wok Restaurant,11,Chinese,3.5,40.806472799999995,-73.9498444,$,2025 7th Ave,10027.0,1.0
China Delight,41,Chinese,3.5,40.65043,-74.00458990000001,$,4009 5th Ave,11232.0,1.0
Chan Yang Garden,24,Chinese,3.5,40.680957,-73.974586,$,479 Bergen St,11217.0,0.0
Mr Chow,361,Chinese,3.0,40.7201045,-74.00877209999999,$$$$,121 Hudson St,10013.0,0.0
Dynasty Dim Sum,75,Dim Sum,4.0,40.741479999999996,-73.98087,$$$,381 3rd Ave,10016.0,0.0
The Cottage,308,Chinese,3.0,40.78206681552809,-73.97937993981459,$$,360 Amsterdam Ave,10024.0,1.0
Szechuan Garden Kitchen,16,Chinese,4.0,40.802006,-73.956726,$,2076 8th Ave,10026.0,0.0
Legend of Taste,97,Szechuan,4.0,40.7794990539551,-73.7941589355469,$$,2002 Utopia Pkwy,11357.0,0.0
East Met West,47,Chinese,3.0,40.714459999999995,-73.94391999999998,$,752 Metropolitan Ave,11211.0,1.0
Chef Quang Guyanese Chinese Express,40,Caribbean,3.5,40.681228999999995,-73.87207099999998,$,3360 Atlantic Ave,11208.0,1.0
New China Restaurant,9,Chinese,3.5,40.8199502681327,-73.9133950213959,$,3035 3rd Ave,10455.0,1.0
Golden Dragon Kitchen,18,Chinese,3.5,40.713829,-73.955184,$,394 Metropolitan Ave,11211.0,0.0
Fu Lai Kitchen,25,Chinese,4.0,40.627629999999996,-74.01319000000002,$,7023 Fort Hamilton Pkwy,11228.0,0.0
Mi Noodle Bar,129,Noodles,4.5,40.73767,-73.98128,$$,391 2nd Ave,10010.0,0.0
Broadway China Station,35,Chinese,3.5,40.7616886,-73.92587569999998,$,3212 31st St,11106.0,1.0
Ollie's Noodle Shop & Grille,146,Cantonese,3.0,40.79942,-73.96868,$$,2705 Broadway,10025.0,0.0
Golden Wok,36,Chinese,3.0,40.745129,-73.921549,$,4218 43rd Ave,11104.0,1.0
Double Chinese Restaurant,7,Chinese,4.0,40.700626,-73.893798,$,61-10 Myrtle Ave,11385.0,0.0
Sun Hing Chinese Restaurant,11,Chinese,4.0,40.756033,-73.878237,$,8914 Northern Blvd,11372.0,0.0
Ye Garden,20,Chinese,3.5,40.70169,-73.8952,$,71-02 Fresh Pond Rd,11385.0,1.0
Baoburg,180,Asian Fusion,4.0,40.7234929271998,-73.9503321851175,$$,614 Manhattan Ave,11222.0,1.0
Lilli & Loo,356,Chinese,3.5,40.763858,-73.96726899999999,$$,792 Lexington Ave,10065.0,0.0
Ming Wok,15,Chinese,4.0,40.7555390072011,-73.883957862854,$,8418A Northern Blvd,11372.0,0.0
New Sing Sheng Kitchen,17,Chinese,4.0,40.74896,-73.89175,$,89-05-07 37th Ave,11372.0,1.0
China Wok,13,Chinese,4.0,40.812499746680295,-73.9418902248144,$,454-A Lenox Ave,10037.0,1.0
Hong Kong,13,Chinese,3.5,40.7926783064322,-73.9457814748688,$$,1703 Lexington Ave,10029.0,1.0
Golden Wok,50,Chinese,3.5,40.82700300000001,-73.94672299999998,$,1770 Amsterdam Ave,10031.0,1.0
Golden Kitchen,25,Chinese,3.5,40.770448103843705,-73.9190678626333,$,2921 Astoria Blvd,11102.0,1.0
Shanghai Mong,470,Korean,3.0,40.747611999511705,-73.9871597290039,$$,30 W 32nd St,10001.0,1.0
Imperial Taste,85,Chinese,4.0,40.7492825,-73.7550127,$,22142 Horace Harding Expy,11364.0,1.0
New General Tso's Restaurant,15,Chinese,4.0,40.83117,-73.86212990000001,$,1215 White Plains Rd,10472.0,0.0
NuNoodle,118,Chinese,4.0,40.7342796,-73.8745499,$,89-10 Queens Blvd,11373.0,0.0
Mee Noodle Shop & Grill,273,Noodles,3.5,40.7540692621136,-73.9688620062703,$,922 2nd Ave,10022.0,0.0
Annie 88 Express,23,Chinese,3.5,40.667896999999996,-73.95103,$,880 Nostrand Ave,11225.0,1.0
The Bund,213,Shanghainese,3.5,40.7264404960967,-73.8532474276788,$$,100-30 Queens Blvd,11375.0,1.0
Ho Wan Restaurant,87,Chinese,3.5,40.68508,-73.83095,$$,111-05 Liberty Ave,11419.0,0.0
New Neighbor Kitchen,16,Chinese,3.5,40.640654999999995,-73.965053,$,1404 Cortelyou Rd,11226.0,0.0
New China Tung,42,Chinese,3.5,40.678641999999996,-73.97927,$,140 5th Ave,11217.0,1.0
Peking Express Chinese Rest,32,Chinese,3.5,40.6743,-73.804,$$,13412 Rockaway Blvd,11420.0,0.0
Family Garden Chinese Food Take Out,14,Chinese,4.0,40.6357102,-73.9776473,$,111A Ditmas Ave,11218.0,0.0
New Sze's Garden,18,Chinese,4.0,40.7082630466795,-73.9197599887848,$,201 Cypress Ave,11385.0,0.0
Lee's Restaurant,46,Chinese,3.5,40.69939,-73.91176999999998,$$,1546 Myrtle Ave,11237.0,0.0
Hong Kong King Plaza Restaurant,41,Chinese,3.0,40.630418,-73.944,$,1669 Flatbush Ave,11210.0,0.0
Lin's Gourmet,54,Chinese,3.5,40.759890999999996,-73.965187,$,1097 2nd Ave,10022.0,0.0
East Garden Chinese Restaurant,51,Chinese,3.5,40.77793,-73.94901999999998,$,1685 1st Ave,10128.0,0.0
Lychee House,130,Chinese,3.5,40.75947,-73.96942,$$,141 E 55th St,10022.0,1.0
Meet Noodles,78,Noodles,4.0,40.63979000000001,-74.00546,$$,5216 8th Ave,11220.0,0.0
Hua Long Chinese Restaurant,20,Chinese,3.5,40.6857872009277,-73.9737319946289,$,706 Fulton St,11217.0,0.0
Good Joy,26,Chinese,3.0,40.68942,-73.97067,$,216 Dekalb Ave,11205.0,1.0
Tack's Chinese Take Out,61,Chinese,3.5,40.604620000000004,-74.12123000000003,$$,11C Holden Blvd,10314.0,0.0
La Nueva Win Hing Restaurant,22,Chinese,3.5,40.83543,-73.92115,$$,40 E 167th St,10452.0,1.0
Grill On Lee,8,Kosher,3.5,40.7044641162683,-73.9587070047855,$$,108 Lee Ave,11211.0,1.0
Great NY Noodle Town,1188,Cantonese,3.5,40.7150363828814,-73.9971172437072,$,28 Bowery,10013.0,0.0
Brooklyn Chop House,151,Dim Sum,3.5,40.711509899999996,-74.00596999999998,$$$,150 Nassau St,10038.0,0.0
Mei Yu Spring,68,Chinese,4.0,40.7125753536096,-73.99717624707459,$,29 Catherine St,10002.0,0.0
Original Buddha Bodai Kosher Vegetarian Restaurant,910,Chinese,4.0,40.713854299999994,-73.9989484,$$,5 Mott St,10013.0,0.0
Ahana,133,Japanese,4.0,40.762245799999995,-73.9598571,$$,1154 1st Ave,10065.0,0.0
Spring Garden,25,Chinese,3.5,40.62077,-74.02703000000002,$,8706 5th Ave,11209.0,1.0
Autumn Asian Restaurant,37,Chinese,3.5,40.677147999999995,-73.97214090000001,$,349 Flatbush Ave,11238.0,0.0
The Chinese Club NYC - Desiwala Chinese,102,Chinese,4.0,40.74227,-73.98305,$$,102 Lexington Ave,10016.0,0.0
86 Noodles,197,Chinese,3.5,40.622639899999996,-74.02878,$$,8608 4th Ave,11209.0,1.0
Golden Way,50,Chinese,3.5,40.67507,-73.842849,$,13309 Cross Bay Blvd,11417.0,0.0
Big Wong,1354,Chinese,3.5,40.71624,-73.99842,$,67 Mott St,10013.0,0.0
Ho Ho Garden,22,Chinese,4.0,40.67998,-73.84548000000002,$,9306 Liberty Ave,11417.0,1.0
Mr Zeng Chinese Food,16,Chinese,4.0,40.6854,-73.82836999999998,$,11402 Liberty Ave,11419.0,0.0
Taste of China,25,Chinese,3.5,40.757145122393204,-73.91480192973229,$,4501 Broadway,11103.0,0.0
Snacky,176,Asian Fusion,4.0,40.71439,-73.9607,$$,187 Grand St,11211.0,1.0
Chung Hing,32,Chinese,2.5,40.688841,-73.992521,$,157 Court St,11201.0,0.0
Dumpling House,13,Chinese,4.0,40.694114,-73.849876,$$,9512 Jamaica Ave,11421.0,0.0
Wong's Kitchen,9,Chinese,4.0,40.63378,-73.948287,$,1525 Flatbush Ave,11210.0,0.0
Feng's Garden,59,Chinese,3.5,40.719053499999994,-73.8393932,$,11054 Queens Blvd,11375.0,0.0
New Victory,30,Chinese,4.0,40.6459807,-74.00911909999998,$$,4803 5th Ave,11371.0,0.0
Bugis Street Brasserie and Bar,55,Singaporean,3.5,40.756768900000004,-73.9843329,$$,145 W 44th St,10036.0,0.0
New Peking Restaurant,20,Chinese,3.0,40.661229999999996,-73.96056999999998,$,1137 Washington Ave,11225.0,1.0
China North Dumpling,285,Chinese,4.0,40.7158,-73.9898,$,27 Essex St,10002.0,0.0
China Wok,7,Chinese,3.5,40.6155,-73.91841,$,5813 Avenue T,11234.0,1.0
China House Restaurant,14,Chinese,4.0,40.69024260000001,-73.84072420000003,$,10408 Atlantic Ave,11416.0,1.0
Tian Jin Dumpling House,236,Chinese,4.5,40.757178,-73.829437,$,41-28 Main St,11355.0,0.0
Yong Sheng,12,Chinese,4.0,40.82645,-73.93951,$,2825 Frederick Douglass Blvd,10039.0,0.0
Grace Kitchen,25,Chinese,3.0,40.6933,-73.96569000000002,$,484 Myrtle Ave,11205.0,1.0
La Caridad 78,221,Chinese,3.5,40.7832592,-73.9807337,$$,2197 Broadway,10024.0,1.0
Six Happiness Restaurant,16,American (New),4.0,40.84057,-73.8295,$$,1378 Crosby Ave,10461.0,0.0
